variant,period,regime,signal_date,asset_code,asset_name,entry_check_date,entry_date,exit_date,ret,pnl_krw,reason,sig_range20,sig_ret60,entry_candle_loc,entry_upper_shadow,entry_body_ret,entry_ma20_dist,entry_vol_exp,entry_trade_amount,next_body_ret,close_5d,max_5d,min_5d,close_10d,max_10d,min_10d,close_20d,max_20d,min_20d,close_60d,max_60d,min_60d
ap01_range040_top50,pre,BULL,2015-04-06,014190,원익큐브,2015-04-13,2015-04-14,2015-04-24,0.008363636363636365,836363.6363636365,TRAIL,0.36103151862464183,0.3397312859884837,1.0,0.0,0.104,0.2254865684896026,1.9274107042213355,18019499040.0,0.015909090909090907,0.0875,0.275,-0.06363636363636363,0.0125,0.275,-0.06363636363636363,-0.06363636363636363,0.275,-0.1806818181818182,-0.23068181818181818,0.275,-0.2840909090909091
ap01_range040_top50,pre,BULL,2015-04-10,011280,태림포장,2015-04-17,2015-04-20,2015-06-02,0.13671742543171114,13671742.543171113,TRAIL,0.2705530642750374,0.5273972602739726,0.9333333333333333,0.06666666666666667,0.009404388714733543,0.036452884847509456,1.686992393118684,3798469780.0,0.018838304552590265,0.09105180533751962,0.09105180533751962,-0.09733124018838304,0.058084772370486655,0.24646781789638933,-0.09733124018838304,0.25745682888540034,0.478806907378336,-0.09733124018838304,0.2653061224489796,0.478806907378336,-0.09733124018838304
ap01_range040_top50,pre,BULL,2015-04-27,078940,일경산업개발,2015-05-06,2015-05-07,2015-05-12,0.03157446808510638,3157446.8085106383,TRAIL,0.3719676549865229,1.1695906432748537,1.0,0.0,0.10714285714285714,0.2074001947419669,1.1139168411148934,5679976860.0,0.0425531914893617,0.10106382978723404,0.39361702127659576,-0.07712765957446809,0.06648936170212766,0.39361702127659576,-0.09840425531914894,0.2845744680851064,0.39361702127659576,-0.09840425531914894,-0.10106382978723404,1.0372340425531914,-0.21010638297872342
ap01_range040_top50,pre,BULL,2015-04-27,067630,에너지솔루션,2015-05-06,2015-05-07,2015-05-14,-0.123,-12300000.0,STOP,0.34172661870503596,0.3333333333333333,0.9857142857142858,0.014285714285714285,0.13018867924528302,0.14674069110749496,1.8684456301879806,3856901100.0,0.05175292153589316,-0.07846410684474124,0.12520868113522537,-0.16193656093489148,-0.10517529215358931,0.12520868113522537,-0.16193656093489148,0.41736227045075125,0.4240400667779633,-0.16193656093489148,0.24373956594323873,1.0467445742904842,-0.16193656093489148
ap01_range040_top50,pre,BULL,2015-07-02,005740,크라운제과,2015-07-09,2015-07-10,2015-08-18,0.14256962025316455,14256962.025316454,TRAIL,0.26221498371335505,1.019736842105263,0.92,0.08,0.014657980456026058,0.027120600115406807,0.8441306916119535,5430691000.0,0.1060126582278481,0.27531645569620256,0.45569620253164556,-0.012658227848101266,0.28164556962025317,0.45569620253164556,-0.012658227848101266,0.3623417721518987,0.45569620253164556,-0.012658227848101266,0.15348101265822786,0.46044303797468356,-0.02689873417721519
ap01_range040_top50,pre,BULL,2015-09-11,114120,크루셜텍,2015-09-18,2015-09-21,2015-10-14,-0.123,-12300000.0,STOP,0.25075528700906347,0.5539906103286385,1.0,0.0,0.009202453987730062,0.04827146726143062,0.517621406173246,7299325600.0,0.036585365853658534,-0.03048780487804878,0.042682926829268296,-0.04878048780487805,-0.04878048780487805,0.042682926829268296,-0.054878048780487805,-0.10975609756097561,0.042682926829268296,-0.14939024390243902,-0.04573170731707317,0.042682926829268296,-0.21341463414634146
ap01_range040_top50,pre,BULL,2015-11-26,115530,씨엔플러스,2015-12-03,2015-12-04,2015-12-10,-0.123,-12300000.0,STOP,0.3818770226537217,1.128099173553719,1.0,0.0,0.3,0.16785892530361005,7.562789214873484,24854906700.0,0.14,-0.165,0.395,-0.22,-0.24,0.395,-0.275,-0.3625,0.395,-0.385,-0.37,0.395,-0.4025
ap01_range040_top50,pre,BULL,2016-03-16,160550,NEW,2016-03-23,2016-03-24,2016-04-06,-0.123,-12300000.0,STOP,0.3722397476340694,0.4541284403669725,0.9333333333333333,0.06666666666666667,0.02258064516129032,0.13416815742397137,0.8004140338951629,22336327200.0,0.01892744479495268,-0.03785488958990536,0.07886435331230283,-0.04100946372239748,-0.1608832807570978,0.07886435331230283,-0.17034700315457413,-0.22082018927444794,0.07886435331230283,-0.2586750788643533,-0.23659305993690852,0.07886435331230283,-0.29337539432176657
ap01_range040_top50,pre,BULL,2016-03-22,145270,케이탑리츠,2016-03-29,2016-03-30,2016-04-04,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.39730639730639733,0.23236514522821577,0.96875,0.03125,0.07446808510638298,0.3074433656957929,1.4369058692018148,8139426380.0,0.05172413793103448,-0.06403940886699508,0.10591133004926108,-0.12561576354679804,-0.29802955665024633,0.10591133004926108,-0.3694581280788177,-0.2684729064039409,0.10591133004926108,-0.3694581280788177,-0.18719211822660098,0.10591133004926108,-0.3694581280788177
ap01_range040_top50,pre,BULL,2016-04-15,002620,제일약품,2016-04-22,2016-04-25,2016-05-30,0.3751163434903047,37511634.34903047,TRAIL,0.33098591549295775,1.0579710144927537,0.95,0.05,0.018413597733711047,0.16768168899715793,0.9785073573876235,5584473000.0,0.015235457063711912,0.15512465373961218,0.16481994459833796,-0.002770083102493075,0.20637119113573407,0.2146814404432133,-0.002770083102493075,0.6274238227146814,0.6481994459833795,-0.002770083102493075,-0.0664819944598338,0.925207756232687,-0.07756232686980609
ap01_range040_top50,pre,BULL,2016-07-22,191420,테고사이언스,2016-07-29,2016-08-01,2016-08-05,-0.06857377049180328,-6857377.049180329,TRAIL,0.37955465587044535,0.7963636363636364,1.0,0.0,0.1343804537521815,0.40890863769372493,1.854261599743457,19882460000.0,0.06408345752608048,-0.09090909090909091,0.3442622950819672,-0.11922503725782414,-0.12816691505216096,0.3442622950819672,-0.15052160953800298,-0.20417287630402384,0.3442622950819672,-0.22950819672131148,-0.3360655737704918,0.3442622950819672,-0.3591654247391952
ap01_range040_top50,pre,BULL,2017-02-23,008700,아남전자,2017-03-03,2017-03-06,2017-04-04,1.1008251366120219,110082513.66120219,TRAIL,0.371875,0.4479638009049774,1.0,0.0,0.036827195467422094,0.3580705009276438,0.4000766016588516,12073360950.0,0.0273224043715847,0.43989071038251365,0.4672131147540984,-0.040983606557377046,0.6065573770491803,0.6366120218579235,-0.040983606557377046,1.1038251366120218,2.0054644808743167,-0.040983606557377046,0.7049180327868853,2.0054644808743167,-0.040983606557377046
ap01_range040_top50,pre,BULL,2017-05-11,049950,미래컴퍼니,2017-05-18,2017-05-19,2017-06-19,0.32969961977186313,32969961.97718631,TRAIL,0.2517985611510791,0.9776422764227642,0.9672131147540983,0.03278688524590164,0.05,0.1690046760187041,1.2699019063634893,6509737500.0,0.06653992395437262,0.16920152091254753,0.21102661596958175,-0.02091254752851711,0.23193916349809887,0.2509505703422053,-0.02091254752851711,0.33269961977186313,0.6825095057034221,-0.02091254752851711,0.3973384030418251,0.6825095057034221,-0.02091254752851711
