trade_date,period,regime,market_gate,raw_candidates,entry_pass_top10,entry_pass_top20
2021-09-02,pre,BULL,True,10,0,0
2021-09-03,pre,BULL,True,6,0,0
2021-09-06,pre,BULL,True,11,1,1
2021-09-07,pre,BULL,True,11,0,0
2021-09-08,pre,BULL,True,7,0,0
2021-09-09,pre,BEAR,False,16,1,1
2021-09-10,pre,BEAR,False,7,0,0
2021-09-13,pre,CRASH,False,5,0,0
2021-09-14,pre,BULL,True,8,0,0
2021-09-15,pre,BULL,True,4,0,0
2021-09-16,pre,BEAR,False,7,0,0
2021-09-17,pre,BEAR,False,15,0,0
2021-09-23,pre,CRASH,False,9,0,0
2021-09-24,pre,CRASH,False,5,0,0
2021-09-27,pre,CRASH,False,11,0,0
2021-09-28,pre,CRASH,False,5,0,0
2021-09-29,pre,CRASH,False,16,0,0
2021-09-30,pre,CRASH,False,5,0,0
2021-10-01,pre,CRASH,False,1,0,0
2021-10-05,pre,CRASH,False,4,0,0
2021-10-06,pre,CRASH,False,1,0,0
2021-10-07,pre,CRASH,False,8,0,0
2021-10-08,pre,CRASH,False,4,0,0
2021-10-12,pre,CRASH,False,3,0,0
2021-10-13,pre,CRASH,False,9,0,0
2021-10-14,pre,CRASH,False,8,0,0
2021-10-15,pre,CRASH,False,1,0,0
2021-10-18,pre,CRASH,False,4,0,0
2021-10-19,pre,CRASH,False,4,1,1
2021-10-20,pre,CRASH,False,7,0,0
2021-10-21,pre,CRASH,False,4,0,0
2021-10-22,pre,CRASH,False,5,0,0
2021-10-25,pre,BULL,True,9,0,0
2021-10-26,pre,BULL,True,9,0,0
2021-10-27,pre,BULL,True,5,0,0
2021-10-28,pre,BULL,True,3,0,0
2021-10-29,pre,CRASH,False,4,0,0
2021-11-01,pre,CRASH,False,11,0,0
2021-11-02,pre,BULL,True,8,0,0
2021-11-03,pre,CRASH,False,3,0,0
2021-11-04,pre,CRASH,False,6,2,2
2021-11-05,pre,CRASH,False,3,0,0
2021-11-08,pre,CRASH,False,6,0,0
2021-11-09,pre,CRASH,False,6,0,0
2021-11-10,pre,CRASH,False,3,0,0
2021-11-11,pre,CRASH,False,10,0,0
2021-11-12,pre,BEAR,False,9,0,0
2021-11-15,pre,BULL,True,4,0,0
2021-11-16,pre,BULL,True,11,0,0
2021-11-17,pre,BEAR,False,8,0,0
2021-11-18,pre,BEAR,False,13,0,0
2021-11-19,pre,BEAR,False,10,0,0
2021-11-22,pre,BULL,True,11,0,0
2021-11-23,pre,BULL,True,4,0,0
2021-11-24,pre,BULL,True,20,1,2
2021-11-25,pre,BULL,True,7,1,1
2021-11-26,pre,CRASH,False,0,0,0
2021-11-29,pre,CRASH,False,1,0,0
2021-11-30,pre,CRASH,False,1,0,0
2021-12-01,pre,CRASH,False,15,0,1
2021-12-02,pre,CRASH,False,1,0,0
2021-12-03,pre,CRASH,False,9,0,0
2021-12-06,pre,CRASH,False,7,0,0
2021-12-07,pre,CRASH,False,5,0,0
2021-12-08,pre,BEAR,False,2,0,0
2021-12-09,pre,BULL,True,7,0,0
2021-12-10,pre,BULL,True,7,0,0
2021-12-13,pre,SIDEWAYS,False,2,0,0
2021-12-14,pre,BEAR,False,6,0,0
2021-12-15,pre,BEAR,False,5,0,0
2021-12-16,pre,BULL,True,4,0,0
2021-12-17,pre,SIDEWAYS,False,5,0,0
2021-12-20,pre,CRASH,False,2,0,0
2021-12-21,pre,CRASH,False,7,1,1
2021-12-22,pre,BULL,True,6,0,0
2021-12-23,pre,BULL,True,9,0,0
2021-12-24,pre,BULL,True,7,0,0
2021-12-27,pre,BULL,True,3,0,0
2021-12-28,pre,BULL,True,18,0,0
2021-12-29,pre,SIDEWAYS,False,16,0,0
2021-12-30,pre,BEAR,False,9,1,1
2022-01-03,pre,SIDEWAYS,False,21,0,0
2022-01-04,pre,SIDEWAYS,False,16,0,0
2022-01-05,pre,BEAR,False,9,1,1
2022-01-06,pre,CRASH,False,5,0,0
2022-01-07,pre,CRASH,False,12,0,0
2022-01-10,pre,CRASH,False,6,0,0
2022-01-11,pre,CRASH,False,10,1,1
2022-01-12,pre,CRASH,False,7,0,0
2022-01-13,pre,CRASH,False,7,0,0
2022-01-14,pre,CRASH,False,5,0,0
2022-01-17,pre,CRASH,False,2,0,0
2022-01-18,pre,CRASH,False,3,0,0
2022-01-19,pre,CRASH,False,5,0,0
2022-01-20,pre,CRASH,False,13,0,0
2022-01-21,pre,CRASH,False,2,0,0
2022-01-24,pre,CRASH,False,3,0,0
2022-01-25,pre,CRASH,False,2,0,0
2022-01-26,pre,CRASH,False,4,0,0
2022-01-27,pre,CRASH,False,2,0,0
2022-01-28,pre,CRASH,False,2,0,0
2022-02-03,pre,CRASH,False,6,0,0
2022-02-04,pre,CRASH,False,5,0,0
2022-02-07,pre,CRASH,False,2,0,0
2022-02-08,pre,CRASH,False,3,1,1
2022-02-09,pre,CRASH,False,9,0,0
2022-02-10,pre,CRASH,False,2,0,0
2022-02-11,pre,CRASH,False,1,0,0
2022-02-14,pre,CRASH,False,2,0,0
2022-02-15,pre,CRASH,False,1,0,0
2022-02-16,pre,CRASH,False,4,0,0
2022-02-17,pre,CRASH,False,2,0,0
2022-02-18,pre,CRASH,False,7,1,1
2022-02-21,pre,CRASH,False,3,0,0
2022-02-22,pre,CRASH,False,2,0,0
2022-02-23,pre,CRASH,False,4,0,0
2022-02-24,pre,CRASH,False,2,0,0
2022-02-25,pre,CRASH,False,3,0,0
2022-02-28,pre,CRASH,False,5,0,0
2022-03-02,pre,CRASH,False,9,0,0
2022-03-03,pre,BULL,True,10,0,0
2022-03-04,pre,CRASH,False,2,0,0
2022-03-07,pre,CRASH,False,1,0,0
2022-03-08,pre,CRASH,False,2,0,0
2022-03-10,pre,CRASH,False,7,0,0
2022-03-11,pre,CRASH,False,8,0,0
2022-03-14,pre,CRASH,False,1,0,0
2022-03-15,pre,CRASH,False,1,0,0
2022-03-16,pre,CRASH,False,9,0,0
2022-03-17,pre,BULL,True,8,0,0
2022-03-18,pre,BULL,True,4,0,0
2022-03-21,pre,CRASH,False,7,0,0
2022-03-22,pre,BULL,True,18,0,0
2022-03-23,pre,BULL,True,14,0,0
2022-03-24,pre,BULL,True,11,0,0
2022-03-25,pre,BULL,True,6,0,0
2022-03-28,pre,BULL,True,5,0,0
2022-03-29,pre,BULL,True,6,0,0
2022-03-30,pre,BULL,True,10,0,0
2022-03-31,pre,BULL,True,2,0,0
2022-04-01,pre,BULL,True,4,0,0
2022-04-04,pre,BULL,True,16,0,0
2022-04-05,pre,BULL,True,10,0,0
2022-04-06,pre,BULL,True,5,0,0
2022-04-07,pre,BEAR,False,7,0,0
2022-04-08,pre,BEAR,False,6,0,0
2022-04-11,pre,BEAR,False,4,0,0
2022-04-12,pre,BEAR,False,7,2,2
2022-04-13,pre,BEAR,False,6,0,0
2022-04-14,pre,BEAR,False,5,1,1
2022-04-15,pre,BEAR,False,5,0,0
2022-04-18,pre,BEAR,False,7,0,0
2022-04-19,pre,SIDEWAYS,False,14,0,0
2022-04-20,pre,SIDEWAYS,False,8,0,0
2022-04-21,pre,SIDEWAYS,False,7,0,0
2022-04-22,pre,BEAR,False,6,0,0
2022-04-25,pre,CRASH,False,4,1,1
2022-04-26,pre,BEAR,False,13,0,0
2022-04-27,pre,CRASH,False,4,0,0
2022-04-28,pre,CRASH,False,8,1,1
2022-04-29,pre,CRASH,False,3,0,0
2022-05-02,train,CRASH,False,9,1,1
2022-05-03,train,BEAR,False,3,0,0
2022-05-04,train,CRASH,False,0,0,0
2022-05-06,train,CRASH,False,7,0,0
2022-05-09,train,CRASH,False,4,0,0
2022-05-10,train,CRASH,False,10,0,0
2022-05-11,train,CRASH,False,2,0,0
2022-05-12,train,CRASH,False,1,0,0
2022-05-13,train,CRASH,False,6,0,0
2022-05-16,train,CRASH,False,11,0,0
2022-05-17,train,CRASH,False,11,0,0
2022-05-18,train,CRASH,False,10,0,0
2022-05-19,train,CRASH,False,5,0,0
2022-05-20,train,CRASH,False,14,0,0
2022-05-23,train,BULL,True,9,0,0
2022-05-24,train,CRASH,False,2,0,0
2022-05-25,train,CRASH,False,3,2,2
2022-05-26,train,CRASH,False,4,0,0
2022-05-27,train,BULL,True,4,0,0
2022-05-30,train,BULL,True,8,0,0
2022-05-31,train,BULL,True,5,0,0
2022-06-02,train,BULL,True,14,0,0
2022-06-03,train,BULL,True,10,0,0
2022-06-07,train,BULL,True,4,0,0
2022-06-08,train,BULL,True,12,0,0
2022-06-09,train,BULL,True,7,0,0
2022-06-10,train,CRASH,False,3,0,0
2022-06-13,train,CRASH,False,2,0,0
2022-06-14,train,CRASH,False,4,0,0
2022-06-15,train,CRASH,False,0,0,0
2022-06-16,train,CRASH,False,1,0,0
2022-06-17,train,CRASH,False,4,0,0
2022-06-20,train,CRASH,False,4,0,0
2022-06-21,train,CRASH,False,5,0,0
2022-06-22,train,CRASH,False,0,0,0
2022-06-23,train,CRASH,False,0,0,0
2022-06-24,train,CRASH,False,0,0,0
2022-06-27,train,CRASH,False,4,0,0
2022-06-28,train,CRASH,False,3,0,0
2022-06-29,train,CRASH,False,1,0,0
2022-06-30,train,CRASH,False,1,0,0
2022-07-01,train,CRASH,False,1,0,0
2022-07-04,train,CRASH,False,1,0,0
2022-07-05,train,CRASH,False,6,0,0
2022-07-06,train,CRASH,False,2,0,0
2022-07-07,train,CRASH,False,4,0,0
2022-07-08,train,CRASH,False,0,0,0
2022-07-11,train,CRASH,False,2,0,0
2022-07-12,train,CRASH,False,3,0,0
2022-07-13,train,CRASH,False,0,0,0
2022-07-14,train,CRASH,False,7,0,0
2022-07-15,train,CRASH,False,1,0,0
2022-07-18,train,BULL,True,2,0,0
2022-07-19,train,BULL,True,3,0,0
2022-07-20,train,BULL,True,3,1,1
2022-07-21,train,BULL,True,5,0,0
2022-07-22,train,BULL,True,1,0,0
2022-07-25,train,BULL,True,3,0,0
2022-07-26,train,BULL,True,1,0,0
2022-07-27,train,BULL,True,3,0,0
2022-07-28,train,BULL,True,2,0,0
2022-07-29,train,BULL,True,2,0,0
2022-08-01,train,BULL,True,3,0,0
2022-08-02,train,BULL,True,3,0,0
2022-08-03,train,BULL,True,3,0,0
2022-08-04,train,BULL,True,3,0,0
2022-08-05,train,BULL,True,3,0,0
2022-08-08,train,BULL,True,5,0,0
2022-08-09,train,BULL,True,6,0,0
2022-08-10,train,BULL,True,1,0,0
2022-08-11,train,BULL,True,9,0,0
2022-08-12,train,BULL,True,6,0,0
2022-08-16,train,BULL,True,5,0,0
2022-08-17,train,BULL,True,3,0,0
2022-08-18,train,BULL,True,7,0,0
2022-08-19,train,SIDEWAYS,False,3,0,0
2022-08-22,train,SIDEWAYS,False,1,0,0
2022-08-23,train,CRASH,False,6,1,1
2022-08-24,train,SIDEWAYS,False,8,0,0
2022-08-25,train,SIDEWAYS,False,4,0,0
2022-08-26,train,SIDEWAYS,False,2,0,0
2022-08-29,train,CRASH,False,4,0,0
2022-08-30,train,SIDEWAYS,False,8,0,0
2022-08-31,train,SIDEWAYS,False,9,0,0
2022-09-01,train,CRASH,False,2,0,0
2022-09-02,train,CRASH,False,2,0,0
2022-09-05,train,CRASH,False,3,0,0
2022-09-06,train,CRASH,False,13,0,0
2022-09-07,train,CRASH,False,8,0,0
2022-09-08,train,CRASH,False,2,0,0
2022-09-13,train,SIDEWAYS,False,6,1,1
2022-09-14,train,CRASH,False,8,1,1
2022-09-15,train,CRASH,False,10,0,0
2022-09-16,train,CRASH,False,5,0,0
2022-09-19,train,CRASH,False,2,0,0
2022-09-20,train,CRASH,False,8,0,0
2022-09-21,train,CRASH,False,9,0,0
2022-09-22,train,CRASH,False,13,0,0
2022-09-23,train,CRASH,False,5,0,0
2022-09-26,train,CRASH,False,6,0,0
2022-09-27,train,CRASH,False,5,0,0
2022-09-28,train,CRASH,False,0,0,0
2022-09-29,train,CRASH,False,1,0,0
2022-09-30,train,CRASH,False,1,0,0
2022-10-04,train,CRASH,False,3,0,0
2022-10-05,train,CRASH,False,2,0,0
2022-10-06,train,CRASH,False,7,0,0
2022-10-07,train,CRASH,False,1,0,0
2022-10-11,train,CRASH,False,7,1,1
2022-10-12,train,CRASH,False,3,0,0
2022-10-13,train,CRASH,False,2,0,0
2022-10-14,train,CRASH,False,5,0,0
2022-10-17,train,CRASH,False,7,0,0
2022-10-18,train,CRASH,False,5,0,0
2022-10-19,train,CRASH,False,2,0,0
2022-10-20,train,CRASH,False,1,0,0
2022-10-21,train,CRASH,False,3,0,0
2022-10-24,train,BULL,True,6,0,0
2022-10-25,train,BULL,True,3,0,0
2022-10-26,train,BULL,True,2,0,0
2022-10-27,train,BULL,True,8,0,0
2022-10-28,train,BULL,True,1,0,0
2022-10-31,train,BULL,True,7,0,0
2022-11-01,train,BULL,True,6,0,0
2022-11-02,train,BULL,True,2,0,0
2022-11-03,train,BULL,True,6,0,0
2022-11-04,train,BULL,True,3,0,0
2022-11-07,train,BULL,True,4,0,0
2022-11-08,train,BULL,True,5,0,0
2022-11-09,train,BULL,True,2,1,1
2022-11-10,train,BULL,True,1,0,0
2022-11-11,train,BULL,True,6,0,0
2022-11-14,train,BULL,True,7,1,1
2022-11-15,train,BULL,True,6,0,0
2022-11-16,train,BULL,True,8,0,0
2022-11-17,train,BULL,True,5,0,0
2022-11-18,train,BULL,True,4,0,0
2022-11-21,train,BULL,True,4,0,0
2022-11-22,train,BULL,True,4,0,0
2022-11-23,train,BULL,True,3,0,0
2022-11-24,train,BULL,True,7,0,0
2022-11-25,train,BULL,True,6,0,0
2022-11-28,train,SIDEWAYS,False,1,0,0
2022-11-29,train,BULL,True,9,0,0
2022-11-30,train,BULL,True,12,0,0
2022-12-01,train,BULL,True,6,0,0
2022-12-02,train,SIDEWAYS,False,6,0,0
2022-12-05,train,SIDEWAYS,False,7,0,0
2022-12-06,train,SIDEWAYS,False,1,0,0
2022-12-07,train,SIDEWAYS,False,3,0,0
2022-12-08,train,SIDEWAYS,False,4,0,0
2022-12-09,train,SIDEWAYS,False,1,0,0
2022-12-12,train,SIDEWAYS,False,4,0,0
2022-12-13,train,SIDEWAYS,False,6,0,0
2022-12-14,train,SIDEWAYS,False,3,0,0
2022-12-15,train,SIDEWAYS,False,2,0,0
2022-12-16,train,SIDEWAYS,False,5,0,0
2022-12-19,train,SIDEWAYS,False,2,0,0
2022-12-20,train,SIDEWAYS,False,2,1,1
2022-12-21,train,CRASH,False,10,0,0
2022-12-22,train,SIDEWAYS,False,9,0,0
2022-12-23,train,CRASH,False,2,1,1
2022-12-26,train,CRASH,False,6,1,1
2022-12-27,train,CRASH,False,5,0,0
2022-12-28,train,CRASH,False,2,0,0
2022-12-29,train,CRASH,False,4,0,0
2023-01-02,train,CRASH,False,2,0,0
2023-01-03,train,CRASH,False,7,0,0
2023-01-04,train,CRASH,False,5,0,0
2023-01-05,train,CRASH,False,3,0,0
2023-01-06,train,CRASH,False,6,0,0
2023-01-09,train,BULL,True,5,0,0
2023-01-10,train,CRASH,False,5,0,0
2023-01-11,train,BULL,True,1,0,0
2023-01-12,train,BULL,True,7,0,0
2023-01-13,train,BULL,True,7,0,0
2023-01-16,train,BULL,True,7,0,0
2023-01-17,train,BULL,True,19,0,0
2023-01-18,train,BULL,True,6,0,0
2023-01-19,train,BULL,True,15,0,0
2023-01-20,train,BULL,True,11,1,2
2023-01-25,train,BULL,True,23,0,0
2023-01-26,train,BULL,True,8,0,0
2023-01-27,train,BULL,True,21,0,0
2023-01-30,train,BULL,True,11,0,0
2023-01-31,train,BULL,True,23,1,1
2023-02-01,train,BULL,True,20,0,1
2023-02-02,train,BULL,True,20,0,0
2023-02-03,train,BULL,True,13,0,0
2023-02-06,train,BULL,True,10,0,0
2023-02-07,train,BULL,True,15,0,0
2023-02-08,train,BULL,True,17,0,0
2023-02-09,train,BULL,True,9,0,0
2023-02-10,train,BULL,True,13,0,0
2023-02-13,train,BULL,True,14,0,0
2023-02-14,train,BULL,True,10,0,0
2023-02-15,train,SIDEWAYS,False,4,0,0
2023-02-16,train,BULL,True,16,0,0
2023-02-17,train,SIDEWAYS,False,12,0,0
2023-02-20,train,SIDEWAYS,False,4,0,0
2023-02-21,train,BULL,True,13,0,0
2023-02-22,train,SIDEWAYS,False,5,0,0
2023-02-23,train,SIDEWAYS,False,10,1,1
2023-02-24,train,SIDEWAYS,False,8,1,1
2023-02-27,train,SIDEWAYS,False,18,0,0
2023-02-28,train,SIDEWAYS,False,13,0,0
2023-03-02,train,SIDEWAYS,False,11,0,0
2023-03-03,train,SIDEWAYS,False,22,0,0
2023-03-06,train,BULL,True,22,0,0
2023-03-07,train,BULL,True,18,0,0
2023-03-08,train,SIDEWAYS,False,12,0,0
2023-03-09,train,SIDEWAYS,False,13,0,0
2023-03-10,train,SIDEWAYS,False,6,0,0
2023-03-13,train,SIDEWAYS,False,26,0,0
2023-03-14,train,BEAR,False,8,0,0
2023-03-15,train,BEAR,False,6,0,0
2023-03-16,train,BEAR,False,8,0,0
2023-03-17,train,SIDEWAYS,False,6,1,1
2023-03-20,train,BEAR,False,10,0,0
2023-03-21,train,BEAR,False,5,0,0
2023-03-22,train,BULL,True,14,0,0
2023-03-23,train,BULL,True,2,0,0
2023-03-24,train,BULL,True,15,2,2
2023-03-27,train,SIDEWAYS,False,31,0,0
2023-03-28,train,BULL,True,19,1,1
2023-03-29,train,BULL,True,27,0,0
2023-03-30,train,BULL,True,16,0,0
2023-03-31,train,BULL,True,18,0,0
2023-04-03,train,BULL,True,31,1,1
2023-04-04,train,BULL,True,16,0,0
2023-04-05,train,BULL,True,23,0,0
2023-04-06,train,BULL,True,21,0,0
2023-04-07,train,BULL,True,29,0,0
2023-04-10,train,BULL,True,18,0,0
2023-04-11,train,BULL,True,27,0,0
2023-04-12,train,BULL,True,23,0,0
2023-04-13,train,BULL,True,34,0,0
2023-04-14,train,BULL,True,15,0,0
2023-04-17,train,BULL,True,31,0,0
2023-04-18,train,BULL,True,27,0,0
2023-04-19,train,BULL,True,16,0,0
2023-04-20,train,BULL,True,4,0,0
2023-04-21,train,SIDEWAYS,False,15,0,0
2023-04-24,train,SIDEWAYS,False,10,0,0
2023-04-25,train,SIDEWAYS,False,19,0,1
2023-04-26,train,SIDEWAYS,False,10,0,0
2023-04-27,train,SIDEWAYS,False,19,0,0
2023-04-28,train,SIDEWAYS,False,6,1,1
2023-05-02,train,SIDEWAYS,False,15,0,0
2023-05-03,train,SIDEWAYS,False,7,0,0
2023-05-04,train,SIDEWAYS,False,8,0,0
2023-05-08,train,SIDEWAYS,False,3,0,0
2023-05-09,train,SIDEWAYS,False,10,0,0
2023-05-10,train,SIDEWAYS,False,5,0,0
2023-05-11,train,SIDEWAYS,False,5,0,0
2023-05-12,train,SIDEWAYS,False,6,0,0
2023-05-15,train,SIDEWAYS,False,7,0,0
2023-05-16,train,SIDEWAYS,False,4,0,0
2023-05-17,train,SIDEWAYS,False,8,0,0
2023-05-18,train,SIDEWAYS,False,6,0,0
2023-05-19,train,BULL,True,7,1,1
2023-05-22,train,BULL,True,11,1,1
2023-05-23,train,BULL,True,7,1,1
2023-05-24,train,BULL,True,10,1,1
2023-05-25,train,BULL,True,9,1,1
2023-05-26,train,BULL,True,6,0,0
2023-05-30,train,BULL,True,10,0,0
2023-05-31,train,BULL,True,6,1,1
2023-06-01,train,BULL,True,14,0,0
2023-06-02,train,BULL,True,9,0,0
2023-06-05,train,BULL,True,14,0,0
2023-06-07,train,BULL,True,8,0,0
2023-06-08,train,BULL,True,16,0,0
2023-06-09,train,BULL,True,23,0,0
2023-06-12,train,BULL,True,25,0,0
2023-06-13,train,BULL,True,25,0,0
2023-06-14,train,BULL,True,16,0,0
2023-06-15,train,BULL,True,11,1,1
2023-06-16,train,BULL,True,17,0,0
2023-06-19,train,BULL,True,13,0,0
2023-06-20,train,BULL,True,16,0,0
2023-06-21,train,SIDEWAYS,False,3,0,0
2023-06-22,train,SIDEWAYS,False,11,0,0
2023-06-23,train,SIDEWAYS,False,11,0,1
2023-06-26,train,SIDEWAYS,False,19,1,1
2023-06-27,train,SIDEWAYS,False,20,0,0
2023-06-28,train,SIDEWAYS,False,7,0,0
2023-06-29,train,SIDEWAYS,False,7,0,0
2023-06-30,train,SIDEWAYS,False,16,0,0
2023-07-03,train,BULL,True,9,0,0
2023-07-04,train,SIDEWAYS,False,17,0,0
2023-07-05,train,SIDEWAYS,False,7,0,0
2023-07-06,train,BEAR,False,3,0,0
2023-07-07,train,BEAR,False,6,0,0
2023-07-10,train,CRASH,False,8,0,0
2023-07-11,train,SIDEWAYS,False,21,0,0
2023-07-12,train,SIDEWAYS,False,7,0,0
2023-07-13,train,BULL,True,16,0,0
2023-07-14,train,BULL,True,16,0,0
2023-07-17,train,BULL,True,10,1,1
2023-07-18,train,BULL,True,12,0,0
2023-07-19,train,BULL,True,10,0,0
2023-07-20,train,BULL,True,23,0,0
2023-07-21,train,BULL,True,13,3,3
2023-07-24,train,BULL,True,20,0,0
2023-07-25,train,BULL,True,8,0,0
2023-07-26,train,BULL,True,9,0,0
2023-07-27,train,SIDEWAYS,False,1,0,0
2023-07-28,train,BULL,True,19,0,0
2023-07-31,train,BULL,True,12,1,1
2023-08-01,train,BULL,True,14,0,0
2023-08-02,train,BULL,True,4,0,0
2023-08-03,train,BULL,True,12,0,0
2023-08-04,train,SIDEWAYS,False,4,0,0
2023-08-07,train,BEAR,False,4,0,0
2023-08-08,train,BEAR,False,4,0,0
2023-08-09,train,SIDEWAYS,False,12,0,0
2023-08-10,train,SIDEWAYS,False,6,0,0
2023-08-11,train,BEAR,False,6,0,0
2023-08-14,train,BEAR,False,7,0,0
2023-08-16,train,CRASH,False,7,0,0
2023-08-17,train,CRASH,False,11,0,0
2023-08-18,train,CRASH,False,5,0,0
2023-08-21,train,CRASH,False,10,0,0
2023-08-22,train,BEAR,False,7,0,0
2023-08-23,train,CRASH,False,4,0,0
2023-08-24,train,BEAR,False,8,0,0
2023-08-25,train,BEAR,False,2,0,0
2023-08-28,train,BEAR,False,9,0,0
2023-08-29,train,BEAR,False,7,1,1
2023-08-30,train,BULL,True,9,0,0
2023-08-31,train,BULL,True,8,0,0
2023-09-01,train,BULL,True,3,0,0
2023-09-04,train,BULL,True,15,0,0
2023-09-05,train,BULL,True,12,0,0
2023-09-06,train,BULL,True,8,0,0
2023-09-07,train,BULL,True,10,0,0
2023-09-08,train,BULL,True,13,0,0
2023-09-11,train,BULL,True,13,0,0
2023-09-12,train,CRASH,False,4,0,0
2023-09-13,train,CRASH,False,3,0,0
2023-09-14,train,CRASH,False,17,0,0
2023-09-15,train,SIDEWAYS,False,9,0,0
2023-09-18,train,SIDEWAYS,False,9,0,0
2023-09-19,train,CRASH,False,5,0,0
2023-09-20,train,CRASH,False,5,0,0
2023-09-21,train,CRASH,False,0,0,0
2023-09-22,train,CRASH,False,3,0,0
2023-09-25,train,CRASH,False,1,0,0
2023-09-26,train,CRASH,False,0,0,0
2023-09-27,train,CRASH,False,3,0,0
2023-10-04,train,CRASH,False,3,1,1
2023-10-05,train,CRASH,False,2,0,0
2023-10-06,train,CRASH,False,8,0,0
2023-10-10,train,CRASH,False,4,0,0
2023-10-11,train,CRASH,False,4,0,0
2023-10-12,train,CRASH,False,6,0,0
2023-10-13,train,CRASH,False,2,0,0
2023-10-16,train,CRASH,False,4,0,0
2023-10-17,train,CRASH,False,2,0,0
2023-10-18,train,CRASH,False,2,0,0
2023-10-19,train,CRASH,False,1,0,0
2023-10-20,train,CRASH,False,1,0,0
2023-10-23,train,CRASH,False,3,0,0
2023-10-24,train,CRASH,False,7,0,0
2023-10-25,train,CRASH,False,2,0,0
2023-10-26,train,CRASH,False,3,0,0
2023-10-27,train,CRASH,False,2,0,0
2023-10-30,train,CRASH,False,2,0,0
2023-10-31,train,CRASH,False,1,0,0
2023-11-01,train,CRASH,False,2,0,0
2023-11-02,train,CRASH,False,2,0,0
2023-11-03,train,CRASH,False,3,0,0
2023-11-06,train,BULL,True,5,0,0
2023-11-07,train,BULL,True,6,0,0
2023-11-08,train,BULL,True,3,0,0
2023-11-09,train,BULL,True,3,0,0
2023-11-10,train,BULL,True,2,0,0
2023-11-13,train,CRASH,False,3,0,0
2023-11-14,train,BULL,True,9,0,0
2023-11-15,train,BULL,True,9,0,0
2023-11-16,train,BULL,True,9,0,0
2023-11-17,train,BULL,True,8,0,0
2023-11-20,train,BULL,True,10,0,0
2023-11-21,train,BULL,True,7,0,0
2023-11-22,train,BULL,True,6,0,0
2023-11-23,train,BULL,True,2,0,0
2023-11-24,train,BULL,True,5,0,0
2023-11-27,train,BULL,True,8,0,0
2023-11-28,train,BULL,True,12,0,0
2023-11-29,train,BULL,True,3,0,0
2023-11-30,train,BULL,True,6,0,0
2023-12-01,train,BULL,True,5,0,0
2023-12-04,train,BULL,True,6,0,0
2023-12-05,train,BULL,True,4,0,0
2023-12-06,train,BULL,True,7,0,0
2023-12-07,train,BULL,True,6,0,0
2023-12-08,train,BULL,True,6,0,0
2023-12-11,train,BULL,True,2,0,0
2023-12-12,train,BULL,True,3,0,0
2023-12-13,train,BULL,True,1,0,0
2023-12-14,train,BULL,True,5,0,0
2023-12-15,train,BULL,True,7,0,0
2023-12-18,train,BULL,True,3,0,0
2023-12-19,train,BULL,True,6,0,0
2023-12-20,train,BULL,True,5,0,0
2023-12-21,train,BULL,True,6,0,0
2023-12-22,train,BULL,True,4,0,0
2023-12-26,train,BULL,True,3,0,0
2023-12-27,train,BULL,True,5,0,0
2023-12-28,train,BULL,True,15,0,0
2024-01-02,train,BULL,True,19,1,1
2024-01-03,train,BULL,True,16,0,0
2024-01-04,train,BULL,True,7,0,0
2024-01-05,train,BULL,True,11,0,0
2024-01-08,train,SIDEWAYS,False,11,0,0
2024-01-09,train,SIDEWAYS,False,15,0,0
2024-01-10,train,SIDEWAYS,False,15,0,0
2024-01-11,train,SIDEWAYS,False,10,0,0
2024-01-12,train,SIDEWAYS,False,9,0,0
2024-01-15,train,SIDEWAYS,False,12,0,0
2024-01-16,train,SIDEWAYS,False,10,1,1
2024-01-17,train,BEAR,False,7,0,0
2024-01-18,train,BEAR,False,23,0,0
2024-01-19,train,BEAR,False,9,0,0
2024-01-22,train,BEAR,False,24,0,0
2024-01-23,train,BEAR,False,11,0,0
2024-01-24,train,BEAR,False,20,0,0
2024-01-25,train,CRASH,False,9,0,0
2024-01-26,train,BEAR,False,9,0,0
2024-01-29,train,CRASH,False,6,0,0
2024-01-30,train,CRASH,False,5,1,1
2024-01-31,train,CRASH,False,6,0,0
2024-02-01,train,SIDEWAYS,False,3,0,0
2024-02-02,train,SIDEWAYS,False,6,0,0
2024-02-05,train,SIDEWAYS,False,5,0,0
2024-02-06,train,SIDEWAYS,False,9,0,0
2024-02-07,train,SIDEWAYS,False,14,4,5
2024-02-08,train,SIDEWAYS,False,7,0,0
2024-02-13,train,BULL,True,15,0,0
2024-02-14,train,BULL,True,16,0,0
2024-02-15,train,BULL,True,11,1,1
2024-02-16,train,BULL,True,32,0,0
2024-02-19,train,BULL,True,15,0,0
2024-02-20,train,BULL,True,19,0,0
2024-02-21,train,BULL,True,6,0,0
2024-02-22,train,BULL,True,12,0,0
2024-02-23,train,BULL,True,9,0,0
2024-02-26,train,BULL,True,6,0,0
2024-02-27,train,BULL,True,3,0,0
2024-02-28,train,BULL,True,8,0,0
2024-02-29,train,BULL,True,7,1,1
2024-03-04,train,BULL,True,9,0,0
2024-03-05,train,BULL,True,7,0,0
2024-03-06,train,BULL,True,15,1,1
2024-03-07,train,BULL,True,4,0,0
2024-03-08,train,BULL,True,7,0,0
2024-03-11,train,BULL,True,4,0,0
2024-03-12,train,BULL,True,15,0,1
2024-03-13,train,BULL,True,7,0,0
