trade_date,breadth_ma20,new_high_ratio,vol_surge_raw,vol_price_confirm,advance_ratio,total_volume,breadth_5d_chg,adv_ratio_chg,breadth_thrust,vol_ma20_total,vol_ma5_total,vol_surge,kospi_ret5,kospi_ret20,kosdaq_ret5,kosdaq_lead,momentum_div,lvrg_invrs_ratio,kospi_fwd5,kospi_fwd20
2015-03-19,0.5658636596617119,0.12506406970784215,1.1373166044917742,0.10917478216299334,0.4766786263454639,1027315154,-0.0492847538490353,-0.032533246735395926,0.0,879726287.25,911945375.0,1.0366239911401487,0.034152208221903235,0.04067959330620008,0.005826633765820155,-0.02832557445608308,-0.006527385084296844,,-0.0075224864933829405,0.05005667626810073
2015-03-20,0.5704766786263454,0.1389031266017427,1.062924655560275,0.11635058944131214,0.4910302409021015,930435135,-0.07483341875961047,0.021224713778252968,0.0,889009291.7,926547123.2,1.0422243410169747,0.025909084042119224,0.038639781794080896,0.00919195900670089,-0.016717125035418334,-0.012730697751961673,,-0.008560601598240791,0.05215880308652876
2015-03-23,0.5586878523833931,0.15581752947206562,1.0173280181640278,0.1035366478728857,0.49308047155304974,845047314,-0.06765761148129168,0.17936501607710298,0.0,892567396.7,920397389.0,1.031179709681188,0.024787025808496788,0.034647605403400616,0.007695939565627974,-0.017091086242868814,-0.009860579594903829,,-0.0032161603464614386,0.05407077516829606
2015-03-24,0.5961045617631984,0.1496668375192209,0.9799795745356238,0.10199897488467452,0.5299846232701179,854622410,-0.03979287413423749,0.2131985434338845,0.0,896177059.95,915201323.4,1.0212282419403387,0.005645570493272967,0.033019249843126985,0.009150224038990684,0.0035046535457177175,-0.02737367934985402,,-0.0001665548136789985,0.05066205538437418
2015-03-25,0.6209016393442623,0.18493852459016394,1.1278278951721656,0.1367827868852459,0.5061475409836066,958100402,0.03885035729298025,0.11361939359363732,0.0,901610657.6,923104083.0,1.0238389211782537,0.007079297000172513,0.026295297090636938,0.03507209971541658,0.02799280271524407,-0.019216000090464425,,-0.007029532849359366,0.049480862145769855
2015-03-26,0.5650614754098361,0.14549180327868852,1.0747030392170123,0.09528688524590163,0.3483606557377049,894067680,-0.0008021842518758371,-0.24426984579760724,0.0,902673937.2,896454588.2,0.9931100824520405,-0.0075224864933829405,0.014791177474060335,0.016967126193001114,0.024489612686384055,-0.022313663967443276,,0.0032186931413653586,0.07458369591013359
2015-03-27,0.5417306707629288,0.1336405529953917,1.03154235964594,0.0890937019969278,0.37992831541218636,1041376101,-0.028746007863416634,-0.17824697930846972,0.0,908348194.5,918642781.4,1.0113333047418744,-0.008560601598240791,0.01712156309799573,6.249218847642624e-05,0.008623093786717217,-0.02568216469623652,,0.012684424200416045,0.06931379344489574
2015-03-30,0.590373783922171,0.14183307731694828,0.966046538373086,0.10906298003072197,0.5750128008192524,906811884,0.031685931538777856,0.13985134515549025,0.0,909664918.0,930995695.4,1.0234490491805468,-0.0032161603464614386,0.016641543261502134,0.010073560417935612,0.01328972076439705,-0.019857703607963573,,0.008073732537289935,0.06280664420405513
2015-03-31,0.6044012282497441,0.1699078812691914,1.1006191772754923,0.1269191402251791,0.522517911975435,1080485388,0.0082966664865457,0.0040563735138965384,0.0,916327178.4,976168291.0,1.0653053996548358,-0.0001665548136789985,0.01981133018217429,0.013429510648573784,0.013596065462252782,-0.01997788499585329,,0.002939692214225076,0.05224812962082881
2015-04-01,0.6023541453428863,0.15660184237461616,1.0928214940981822,0.11310133060388945,0.44319344933469806,1056054750,-0.018547494001376008,0.10986011600136475,0.0,923979117.6,995759160.6,1.0776857849195185,-0.007029532849359366,0.015092904433290588,-0.0012595038783502766,0.005770028971009089,-0.022122437282649954,,0.015188937365969268,0.056289284921984706
