variant,period,signal_date,asset_code,asset_name,entry_check_date,entry_date,exit_date,ret,reason,sig_range20,sig_ret60
d6_base,train,2025-02-10,036530,SNT홀딩스,2025-02-18,2025-02-19,2025-04-03,0.11090284757118928,MAX,0.2667844522968198,0.23311546840958605
d6_base,train,2025-05-09,000155,두산우,2025-05-19,2025-05-20,2025-06-30,0.41834831460674154,TRAIL,0.4691075514874142,0.6416228399699474
d6_base,train,2025-07-01,037270,YG PLUS,2025-07-09,2025-07-10,2025-07-14,-0.063,EARLY_FAIL,0.32690124858115777,0.7514910536779325
d6_base,train,2025-07-22,246720,아스타,2025-07-30,2025-07-31,2025-08-04,-0.063,EARLY_FAIL,0.3903225806451613,0.32055378061767836
d6_base,post,2025-11-05,115180,큐리언트,2025-11-13,2025-11-14,2025-11-19,-0.063,EARLY_FAIL,0.36498800959232613,0.9781783681214421
d5_nextbody1,pre,2012-06-12,044380,주연테크,2012-06-19,2012-06-20,2012-06-27,0.018021021021021023,TRAIL,0.39078498293515357,0.3378995433789954
d5_nextbody1,pre,2012-08-14,038290,마크로젠,2012-08-22,2012-08-23,2012-10-08,0.15869544740973313,MAX,0.2540834845735027,0.3775
d5_nextbody1,pre,2013-02-22,048830,엔피케이,2013-03-04,2013-03-05,2013-03-07,-0.063,EARLY_FAIL,0.39855072463768115,0.7380352644836272
d5_nextbody1,pre,2013-07-18,006840,AK홀딩스,2013-07-25,2013-07-26,2013-09-09,0.1347840909090909,MAX,0.2534142640364188,0.49772727272727274
d5_nextbody1,pre,2013-09-26,029480,케이디씨,2013-10-04,2013-10-07,2013-10-17,0.1252608695652174,TRAIL,0.46264367816091956,0.359375
d5_nextbody1,pre,2014-12-09,900070,글로벌에스엠,2014-12-16,2014-12-18,2014-12-19,-0.063,EARLY_FAIL,0.27601809954751133,0.33454106280193235
d5_nextbody1,pre,2015-01-09,005110,한창,2015-01-16,2015-01-19,2015-01-29,0.4742727272727273,TRAIL,0.37569444444444444,1.453151618398637
