variant,period,signal_date,asset_code,asset_name,entry_check_date,entry_date,exit_date,ret,reason,sig_range20,sig_ret60
drawdown>=0,pre,2020-11-02,217620,디딤,2020-11-09,2020-11-10,2020-11-12,-0.083,EARLY_FAIL,0.3783783783783784,0.5163934426229508
drawdown>=0,pre,2020-11-30,023960,에쓰씨엔지니어링,2020-12-07,2020-12-08,2020-12-16,0.5342750642673522,TRAIL,0.3522727272727273,0.375
drawdown>=0,pre,2021-05-20,011200,HMM,2021-05-27,2021-05-28,2021-06-01,-0.083,EARLY_FAIL,0.38327904451682954,1.6618497109826589
drawdown>=0,pre,2021-06-17,036170,클라우드에어,2021-06-24,2021-06-25,2021-07-20,-0.253,STOP,0.4474187380497132,0.9961832061068703
drawdown>=0,train,2022-05-25,306620,네온테크,2022-06-02,2022-06-03,2022-06-22,-0.253,STOP,0.336283185840708,0.5208613728129206
drawdown>=0,train,2022-08-30,014620,성광벤드,2022-09-06,2022-09-07,2022-09-13,-0.083,EARLY_FAIL,0.34234234234234234,0.5488372093023256
drawdown>=0,train,2022-11-14,004360,세방,2022-11-21,2022-11-22,2023-01-04,0.5719440715883669,MAX,0.2645631067961165,0.5725190839694656
drawdown>=0,train,2023-03-24,009730,코센,2023-03-31,2023-04-03,2023-05-04,0.6176896551724138,TRAIL,0.5259896729776248,1.0974729241877257
drawdown>=0,train,2023-07-27,347770,핌스,2023-08-03,2023-08-04,2023-08-08,-0.083,EARLY_FAIL,0.339086859688196,0.3071324599708879
drawdown>=0,train,2023-11-17,294870,HDC현대산업개발,2023-11-24,2023-11-27,2024-01-11,-0.0043140604467805516,MAX,0.27703180212014133,0.3913470993117011
drawdown>=0,train,2024-02-07,000540,흥국화재,2024-02-16,2024-02-19,2024-02-22,-0.083,EARLY_FAIL,0.4953271028037383,0.4219269102990033
drawdown>=0,train,2024-11-21,464080,에스오에스랩,2024-11-28,2024-11-29,2024-12-04,-0.083,EARLY_FAIL,0.44660194174757284,0.5488721804511278
drawdown>=0,train,2025-02-10,205100,엑셈,2025-02-17,2025-02-18,2025-02-20,-0.083,EARLY_FAIL,0.268859649122807,0.2596685082872928
